,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,Hot
5062,2017,NAV,I Am,0.642,0.47,7,-9.197000000000001,0,0.0649,0.10300000000000001,5.12e-05,0.0927,0.141,142.002,252627,4,54,82,0
5063,2015,iKON,MY TYPE,0.7929999999999999,0.541,1,-5.63,1,0.0396,0.191,0.0,0.0931,0.7090000000000001,93.98299999999999,210939,4,56,74,0
5064,2012,Rihanna,Farewell,0.518,0.856,7,-4.479,1,0.0771,0.0606,0.0,0.155,0.539,79.959,256507,4,41,91,0
5066,2007,Fall Out Boy,The Carpal Tunnel Of Love,0.46299999999999997,0.9490000000000001,2,-2.753,0,0.051,0.0034200000000000003,3.88e-06,0.316,0.632,140.82399999999998,203840,4,48,83,0
5067,2002,Jerry Cantrell,Angel Eyes,0.555,0.905,7,-4.383,0,0.0452,0.000177,0.000221,0.23,0.162,113.47399999999999,284160,4,29,46,0
5068,2017,Jonathan Breaks,Kaktus,0.8190000000000001,0.231,10,-12.812000000000001,1,0.0765,0.7070000000000001,0.767,0.111,0.51,81.975,99512,4,54,41,0
5069,2003,Death Cab for Cutie,Lightness,0.693,0.39799999999999996,0,-11.794,1,0.026000000000000002,0.0981,0.00242,0.665,0.0695,109.806,210213,4,44,70,0
5070,2005,Various Artists,Them A Bleach,0.792,0.511,2,-14.982000000000001,1,0.158,0.0377,0.0,0.0283,0.9179999999999999,190.0,245293,4,39,8,0
5071,2010,Clark Richard,Red Robin,0.36,0.23600000000000002,10,-10.31,1,0.0315,0.8640000000000001,0.0,0.0938,0.522,149.342,237440,4,31,19,0
5073,2001,The Chi-Lites,Give It Away,0.555,0.469,7,-12.175999999999998,1,0.0522,0.20600000000000002,7.809999999999999e-05,0.23800000000000002,0.7709999999999999,86.65799999999999,164853,4,22,48,0
5074,2015,Basenji,Can't Get Enough,0.769,0.7040000000000001,7,-3.885,1,0.027000000000000003,0.652,0.00792,0.155,0.48200000000000004,104.971,213210,4,41,44,0
5075,2013,Eminem,Baby,0.777,0.89,4,-5.066,1,0.34299999999999997,0.581,0.0,0.10800000000000001,0.8290000000000001,93.861,263059,4,52,96,0
5076,2010,Anthony Jeselnik,Odd Jobs,0.562,0.855,1,-10.651,1,0.877,0.861,0.000371,0.888,0.287,132.244,274240,3,36,49,0
5077,2009,Bedtime Baby,Sleepy Time,0.466,0.0308,5,-18.933,1,0.040999999999999995,0.993,0.915,0.10099999999999999,0.292,70.179,156004,3,45,63,0
5078,2012,Various Artists,Prelude: The Atlas March,0.526,0.00933,9,-29.375,0,0.0416,0.976,0.379,0.166,0.217,55.055,74993,4,33,8,0
5079,2007,Stevie Nicks,Edge of Seventeen,0.59,0.828,0,-6.28,1,0.0439,0.27699999999999997,5.57e-06,0.0868,0.636,111.353,329680,4,65,66,0
5080,2004,Scum of the Earth,Pornstar Champion (We Will Rock You),0.619,0.851,4,-3.9360000000000004,0,0.0764,0.000164,0.00839,0.0744,0.47600000000000003,81.944,237333,4,35,30,0
5081,2009,Los Pajaritos De Tacupa,Entre Cerros Y Narcos,0.675,0.499,9,-4.573,1,0.0395,0.20600000000000002,0.0010400000000000001,0.0433,0.977,149.592,145120,4,26,47,0
5082,2006,Young Dro,They Don't Really Know Bout Dro,0.774,0.7170000000000001,2,-5.38,1,0.297,0.214,0.0,0.0761,0.6559999999999999,77.973,268107,4,35,55,0
5083,2012,Emil Gilels,"Images, Book 1: No. 1. Reflets dans l'eau",0.256,0.0303,1,-26.499000000000002,1,0.0405,0.991,0.9440000000000001,0.17600000000000002,0.0372,171.813,296827,3,38,42,0
5084,2001,The Get Up Kids,"Central Standard Time - 7"" Version",0.413,0.875,7,-3.74,1,0.0621,0.00442,0.000154,0.191,0.451,89.35600000000001,203427,4,21,46,0
5085,2007,Various Artists,Rainy Night In Georgia,0.237,0.505,7,-10.455,1,0.0366,0.0265,0.7929999999999999,0.38,0.243,146.287,228987,4,40,8,0
5086,2004,Various Artists,Ghosts of Reach,0.207,0.392,0,-11.18,1,0.0346,0.902,0.878,0.11,0.121,170.479,142000,1,36,8,0
5087,2016,Alexio,"Tarara (Remix) [feat. Farruko, Ozuna, Cosculluela, Arcangel & Zion]",0.743,0.752,1,-6.324,1,0.22899999999999998,0.188,0.0,0.428,0.465,82.11,347881,4,54,63,0
5088,2012,Various Artists,Clique,0.66,0.539,9,-5.947,0,0.324,0.0534,0.0,0.222,0.307,109.318,293613,5,67,8,0
5089,2009,Cardenales De Nuevo León,Para Olvidarme De Ti,0.774,0.7440000000000001,7,-4.516,0,0.0593,0.629,1.63e-05,0.0729,0.941,84.661,179147,4,38,67,0
5090,2012,Grand Theft Auto III,O Mio Babbino Caro (Hudson Mohawke Remix),0.47200000000000003,0.703,5,-6.172000000000001,0,0.0838,0.0152,0.254,0.14300000000000002,0.253,138.97799999999998,122980,4,42,29,0
5091,2007,Envy On The Coast,The Gift of Paralysis,0.441,0.685,2,-5.267,1,0.0411,0.012,0.0,0.151,0.43799999999999994,127.505,278493,4,32,40,0
5092,2008,Avenged Sevenfold,Crossroads,0.41,0.966,2,-4.485,1,0.09,5.739999999999999e-05,0.00013700000000000002,0.451,0.364,179.993,269667,4,41,77,0
5093,2007,Juanes,Me Enamora,0.684,0.85,4,-3.867,0,0.034,0.0173,0.0,0.0913,0.922,94.00299999999999,192613,4,59,78,0
5094,2015,Various Artists,The Schuyler Sisters,0.74,0.727,2,-6.252999999999999,1,0.278,0.18600000000000003,0.0,0.627,0.792,101.40799999999999,186543,4,38,8,0
5095,2013,A.R. Rahman,Innum Konjam Naeram,0.647,0.389,5,-10.35,1,0.0336,0.509,7.8e-06,0.10300000000000001,0.436,134.976,313533,3,41,64,0
5096,2001,Diego Torres,Que No Me Pierda,0.639,0.863,5,-5.308,1,0.0344,0.0625,0.0,0.17300000000000001,0.575,110.061,305400,4,53,67,0
5097,2002,Against Me!,I Still Love You Julie,0.42100000000000004,0.8759999999999999,2,-6.669,1,0.0563,0.0119,0.00165,0.111,0.884,151.70600000000002,192773,4,32,58,0
5098,2015,Sabrina Carpenter,We'll Be The Stars,0.555,0.5329999999999999,5,-5.115,1,0.0259,0.0070799999999999995,0.0,0.133,0.428,82.976,186880,4,53,74,0
5099,2010,Electric President,Safe and Sound,0.6829999999999999,0.368,9,-12.255,1,0.0248,0.47100000000000003,0.039,0.124,0.607,101.51899999999999,247013,4,38,33,0
5100,2004,Solido,Nada De Ti,0.675,0.527,2,-9.334,1,0.0258,0.0575,0.0,0.10800000000000001,0.7929999999999999,131.08700000000002,203787,4,29,52,0
5101,2010,Sara Bareilles,Machine Gun,0.5920000000000001,0.722,10,-3.9010000000000002,1,0.0268,0.0365,3.02e-06,0.0881,0.618,107.015,247896,3,38,73,0
5102,2005,Damian Marley,Welcome To Jamrock,0.836,0.71,2,-5.415,1,0.319,0.0251,0.0,0.36700000000000005,0.784,76.63,213280,4,28,70,0
5103,2007,Joe Rogan,"Suicide Bombings, Sad Penis, and Big Party Girl",0.564,0.72,1,-8.878,1,0.878,0.745,0.0,0.603,0.371,117.855,212453,5,38,58,0
5104,2004,Emery,The Note From Which A Chord Is Built,0.44,0.511,6,-5.21,1,0.0361,0.0139,0.00642,0.0847,0.254,101.679,148133,3,26,61,0
5105,2017,Molly Brazy,Trust None,0.805,0.845,0,-6.422000000000001,0,0.184,0.00364,0.0,0.134,0.43,80.006,168935,4,49,49,0
5106,2005,Alicia Keys,Wild Horses (feat. Adam Levine) - Unplugged,0.375,0.42200000000000004,7,-9.197000000000001,1,0.0322,0.665,0.000471,0.7020000000000001,0.0886,133.05100000000002,364800,4,53,79,0
5107,2017,Allie X,Paper Love,0.569,0.685,1,-6.086,0,0.0812,0.10400000000000001,0.0014,0.0674,0.37200000000000005,189.938,197673,4,60,64,0
5108,2015,Cavetown,Banana Bread,0.706,0.503,3,-10.329,1,0.0276,0.535,0.00028700000000000004,0.61,0.268,119.958,289762,3,42,67,0
5109,2015,Charles Ans,Si Nunca Va a Amanecer,0.7609999999999999,0.63,8,-8.197000000000001,0,0.325,0.43,1.48e-06,0.11,0.6709999999999999,89.35,213560,4,60,66,0
5110,2012,Nicki Minaj,Stupid Hoe,0.879,0.83,7,-5.941,1,0.275,0.0289,0.131,0.204,0.7190000000000001,100.014,196893,4,39,95,0
5111,2002,Issa Bagayogo,Saye Mogo Bana,0.758,0.6659999999999999,5,-9.636000000000001,0,0.0872,0.15,0.013999999999999999,0.0737,0.792,95.00200000000001,315333,4,30,30,0
5112,2014,Tritonal,Satellite,0.392,0.828,10,-3.745,0,0.0502,0.0436,4.6e-06,0.0756,0.207,128.091,241875,4,44,67,0
5113,2009,Various Artists,Celebrate - Live,0.645,0.883,1,-5.9,1,0.0688,0.0117,0.0,0.38,0.598,122.075,243453,4,33,8,0
5114,2012,Paloma Faith,Picking Up the Pieces,0.618,0.7809999999999999,7,-4.781000000000001,1,0.0544,0.373,2.49e-06,0.322,0.242,135.971,244773,4,31,71,0
5115,2000,King Sunny Ade,Suku Suku Bam Bam,0.8,0.728,0,-8.927,1,0.0411,0.253,0.747,0.0914,0.8809999999999999,122.461,581400,4,26,35,0
5116,2001,Spoon,This Book Is A Movie,0.7509999999999999,0.545,9,-8.677999999999999,0,0.0395,0.19,0.9109999999999999,0.129,0.259,114.184,213893,4,22,63,0
5117,2011,Paul Revere & The Raiders,Kicks,0.5479999999999999,0.698,8,-8.185,1,0.0386,0.0776,2.26e-06,0.318,0.62,131.172,147627,4,38,45,0
5118,2000,Deftones,Teenager,0.762,0.753,6,-10.152000000000001,0,0.0979,0.445,0.0175,0.0706,0.7709999999999999,134.327,200467,4,43,69,0
5119,2014,Lady Antebellum,747,0.584,0.8809999999999999,4,-3.9930000000000003,1,0.0403,0.00774,0.0,0.129,0.46799999999999997,139.991,207413,4,39,70,0
5120,2006,Primus,John The Fisherman,0.613,0.948,11,-3.085,0,0.0607,0.00073,0.00604,0.047,0.879,115.10799999999999,216733,4,55,60,0
5121,2007,Ledisi,Think Of You,0.65,0.599,1,-6.285,1,0.27,0.042,4.16e-06,0.0423,0.76,81.764,308240,4,33,56,0
5122,2003,Weldon Kekauoha,Queen's Jubilee,0.32299999999999995,0.409,7,-5.909,1,0.0283,0.715,0.0,0.154,0.389,149.572,310373,4,26,28,0
5123,2017,Jerry Folk,Purple Feelings (feat. Rainsford),0.71,0.609,11,-6.112,0,0.0356,0.136,1.75e-05,0.465,0.377,96.994,205380,4,59,64,0
5124,2013,Luke Bryan,Sorority Girl,0.625,0.872,7,-4.277,1,0.0526,0.0616,0.0,0.44299999999999995,0.665,125.949,203413,4,42,78,0
5125,2009,JJ Grey & Mofro,Lochloosa,0.589,0.284,0,-9.472999999999999,1,0.0437,0.44,0.00073,0.39399999999999996,0.20600000000000002,143.162,245693,4,39,50,0
5126,2002,Oliver Hart,Bottle Dreams,0.606,0.8809999999999999,4,-5.181,1,0.159,0.0615,6.43e-06,0.17800000000000002,0.5479999999999999,79.988,233973,4,20,30,0
5127,2005,System Of A Down,B.Y.O.B.,0.556,0.981,1,-2.688,0,0.128,0.00662,0.0,0.218,0.716,101.42299999999999,255467,4,74,80,0
5128,2001,Cormega,Unforgiven,0.586,0.768,4,-4.578,0,0.373,0.14300000000000002,0.0,0.247,0.461,97.22200000000001,126093,4,30,46,0
5129,2001,Grupo Bryndis,Corazón Vacío,0.713,0.524,0,-9.627,1,0.031,0.0892,2.08e-05,0.27,0.513,76.222,223613,4,20,66,0
5130,2016,10cm,My eyes,0.892,0.44299999999999995,0,-6.181,1,0.0379,0.439,0.0,0.0866,0.713,107.984,157001,4,52,51,0
5131,2004,Slipknot,Three Nil - Live,0.319,0.9890000000000001,7,-3.378,1,0.179,0.000252,0.0,0.65,0.12300000000000001,109.57700000000001,297547,4,36,79,0
5132,2003,George Strait,Heaven Is Missing An Angel,0.63,0.467,4,-8.212,1,0.0246,0.451,7.06e-05,0.142,0.5489999999999999,109.68299999999999,263933,4,21,73,0
5133,2014,Foreign Fields,Little Lover,0.593,0.273,2,-10.139,0,0.0301,0.883,0.525,0.0812,0.284,105.98100000000001,324429,4,44,43,0
5135,2006,Everything,Hooch,0.69,0.8029999999999999,4,-6.5489999999999995,1,0.0354,0.032,2.01e-05,0.0676,0.602,95.959,219844,4,43,58,0
5136,2016,Various Artists,How Far I'll Go - Reprise,0.314,0.441,1,-8.396,0,0.0405,0.797,0.0,0.13,0.256,166.37400000000002,87347,4,62,8,0
5137,2007,Fair To Midland,Kyla Cries Cologne,0.495,0.826,5,-4.457,0,0.0392,0.000161,0.0,0.11599999999999999,0.37,108.555,215947,4,25,40,0
5138,2014,Banda Los Recoditos,Hasta Que Salga El Sol,0.857,0.67,2,-4.166,0,0.0638,0.581,0.0,0.152,0.973,119.98200000000001,145800,1,41,71,0
5139,2008,Minus the Bear,Hey! Is That A Ninja Up There?,0.371,0.8640000000000001,0,-5.695,1,0.0595,0.0132,0.00462,0.0622,0.8140000000000001,156.504,245533,1,27,53,0
5140,2003,David Banner,Crank It Up,0.6729999999999999,0.9179999999999999,11,-3.932,1,0.424,0.0899,0.0,0.498,0.7909999999999999,151.875,195427,4,23,54,0
5141,2002,Patty Griffin,Stolen Car,0.536,0.165,2,-10.894,1,0.0308,0.737,0.00131,0.105,0.183,92.745,262627,4,25,53,0
5142,2003,David Banner,Mississippi,0.8059999999999999,0.614,7,-8.713,1,0.0863,0.0563,0.0,0.857,0.6709999999999999,139.80700000000002,304960,4,22,54,0
5143,2012,Crystal Castles,Transgender,0.528,0.919,7,-8.277000000000001,1,0.039,0.000168,0.851,0.22899999999999998,0.0359,137.944,184760,3,41,61,0
5144,2015,Joywave,Nice House,0.5489999999999999,0.754,5,-6.818,1,0.0489,0.188,0.0692,0.124,0.0475,134.988,340040,4,42,61,0
5145,2009,Rare Candy,Super Mario World 2: Yoshi's Island - Athletic,0.606,0.883,5,-6.311,1,0.0322,0.0482,0.147,0.124,0.958,116.729,135400,4,31,26,0
5146,2003,A Tribe Called Quest,Can I Kick It?,0.861,0.557,4,-12.873,0,0.292,0.19699999999999998,0.00626,0.223,0.72,96.684,266200,4,29,71,0
5148,2000,The Moleni Brothers,Abide With Me,0.267,0.0461,5,-17.012,1,0.0321,0.863,0.0,0.126,0.155,80.976,153480,4,21,22,0
5149,2008,Various Artists,You've Really Got A Hold On Me,0.65,0.473,9,-9.825,0,0.0299,0.12,0.0,0.17,0.631,117.729,191867,3,45,8,0
5150,2005,Shout Out Louds,Very Loud,0.46399999999999997,0.883,0,-5.284,1,0.0411,0.000484,0.20800000000000002,0.42200000000000004,0.327,114.866,245080,4,35,46,0
5151,2002,Fiel A La Vega,Encontrarte Es una Historia Que Hoy Deberían Publicar,0.633,0.413,9,-7.561,1,0.0277,0.474,0.0,0.0963,0.431,127.90299999999999,294627,3,26,40,0
5152,2007,Elijah Bossenbroek,Rest,0.28300000000000003,0.0914,6,-18.725,0,0.0397,0.96,0.9179999999999999,0.0966,0.0456,113.102,229800,4,34,35,0
5153,2013,Toxic Holocaust,Acid Fuzz,0.209,0.985,0,-4.643,1,0.0974,1.66e-06,0.0187,0.226,0.40399999999999997,170.44,151107,4,39,42,0
5154,2016,Young Thug,Problem,0.872,0.639,8,-5.6579999999999995,0,0.10300000000000001,0.125,0.0,0.14400000000000002,0.469,111.96799999999999,241453,4,50,88,0
5155,2005,Hironobu Kageyama,Cha-La Head-Cha-La - 2005 ver./DRAGON BALL Z Opening Theme,0.517,0.961,9,-4.235,1,0.0752,0.0114,1.07e-06,0.336,0.616,153.945,253893,4,35,36,0
5156,2003,Hot Action Cop,Busted,0.5670000000000001,0.8320000000000001,0,-5.476,1,0.0357,0.16699999999999998,0.0,0.11699999999999999,0.682,147.284,288467,4,25,42,0
5157,2001,DANIEL ROURE,Le Temps D'Un Jazz,0.591,0.27399999999999997,0,-11.901,1,0.0821,0.882,1.15e-05,0.0981,0.46399999999999997,113.85600000000001,233653,4,29,28,0
5159,2010,Anarbor,Mr. Big Shot,0.41600000000000004,0.9229999999999999,6,-2.9410000000000003,1,0.0984,0.00365,0.0,0.35700000000000004,0.603,185.005,205507,4,34,61,0
5160,2006,Jay Chou,白色風車,0.536,0.613,2,-5.791,1,0.0247,0.297,0.0,0.147,0.252,141.991,270587,4,50,73,0
5161,2000,Bob Marley & The Wailers,Send Me That Love,0.7490000000000001,0.265,9,-9.684,0,0.147,0.545,0.0,0.154,0.455,107.796,199173,3,23,81,0
5162,2000,Various Artists,"Indian War Whoop - From “O Brother, Where Art Thou” Soundtrack",0.508,0.41600000000000004,7,-12.335,1,0.0308,0.9009999999999999,0.282,0.126,0.426,115.802,90427,4,33,8,0
5163,2013,The Civil Wars,From This Valley - Acoustic,0.39,0.406,10,-5.784,1,0.0375,0.826,0.0,0.0869,0.405,173.50900000000001,206133,4,47,65,0
5164,2007,Alison Krauss,Simple Love,0.473,0.6890000000000001,4,-7.305,1,0.032,0.44,0.000156,0.0939,0.353,153.23,285040,4,36,62,0
5165,2016,Ramin Djawadi,Hear Me Roar,0.276,0.152,0,-20.651999999999997,0,0.0394,0.737,0.88,0.158,0.0426,112.22,136901,4,39,74,0
5166,2011,blink-182,Heart's All Gone Interlude,0.607,0.289,9,-15.297,0,0.0485,0.98,0.922,0.106,0.0747,129.91,122240,4,28,80,0
5167,2002,Los Reyes Del Camino,Para Olvidarme De Ti,0.52,0.579,8,-7.377999999999999,1,0.0882,0.376,0.0,0.0699,0.573,174.985,160907,4,37,45,0
5169,2011,Webbie,Shawty Know,0.727,0.501,0,-8.285,0,0.371,0.031,0.0,0.361,0.364,144.00799999999998,263253,4,33,59,0
5170,2000,Millencolin,Highway Donkey,0.4,0.9840000000000001,11,-2.551,0,0.0887,0.0007440000000000001,0.0,0.33399999999999996,0.57,134.89,148933,4,34,59,0
5171,2000,The Lyndhurst Orchestra,Am I Not Merciful?,0.0652,0.113,2,-19.645,0,0.0423,0.131,0.6809999999999999,0.11199999999999999,0.0382,73.389,393467,4,34,66,0
5172,2001,Michael Nyman,The Heart Asks Pleasure First / The Promise - Edit,0.213,0.29100000000000004,9,-14.232000000000001,0,0.0294,0.9590000000000001,0.937,0.10800000000000001,0.237,177.25400000000002,191747,3,35,56,0
5173,2005,Disturbed,Land Of Confusion,0.5529999999999999,0.991,8,-3.7030000000000003,1,0.0925,4.44e-05,0.0695,0.179,0.324,114.92,287067,4,62,80,0
5174,2003,Gary P. Nunn,London Homesick Blues (Home With the Armadillo),0.45799999999999996,0.515,7,-11.947000000000001,1,0.0864,0.316,3.75e-05,0.904,0.562,119.492,363040,4,31,33,0
5175,2016,11:11,You,0.478,0.555,5,-7.6,0,0.111,0.174,1.1e-05,0.10300000000000001,0.139,128.72799999999998,252540,4,61,54,0
5176,2008,Lynyrd Skynyrd,Saturday Night Special,0.5479999999999999,0.593,9,-9.446,1,0.0526,0.0132,0.000294,0.159,0.563,121.31,309453,4,26,74,0
5177,2008,SafetySuit,Something I Said,0.265,0.915,2,-1.492,1,0.067,0.0334,1.09e-06,0.501,0.275,156.05,225240,4,33,51,0
5178,2006,Banda El Recodo,Acá Entre Nos,0.55,0.40299999999999997,3,-4.958,1,0.0334,0.792,0.0,0.174,0.825,90.053,187080,4,31,72,0
5179,2013,Bo Burnham,Hell of a Ride - Studio,0.7390000000000001,0.8490000000000001,1,-4.617,1,0.174,0.213,0.0,0.18600000000000003,0.828,134.923,263998,4,44,60,0
5180,2003,Patsy Cline,Crazy,0.42700000000000005,0.145,10,-14.056,1,0.0393,0.9109999999999999,5.25e-05,0.107,0.34299999999999997,69.482,161693,4,27,59,0
5181,2002,Andy Andy,Aquí Conmigo - Bachata Version,0.797,0.68,7,-3.8280000000000003,1,0.0362,0.39799999999999996,0.0,0.132,0.7240000000000001,134.915,252267,4,29,71,0
5182,2015,JJ Lin,不為誰而作的歌,0.402,0.6409999999999999,2,-5.905,1,0.0335,0.534,0.0,0.11199999999999999,0.252,145.054,265800,4,63,69,0
5183,2011,Pitbull,Pause - Zumba Mix,0.828,0.919,1,-5.519,1,0.165,0.000147,0.00041600000000000003,0.251,0.48100000000000004,127.912,180973,4,32,82,0
5184,2005,David Allan Coe,Mama Tried,0.452,0.49200000000000005,2,-12.253,1,0.0466,0.389,0.0,0.0728,0.602,195.769,140005,4,30,58,0
5185,2016,Kevin Hart,All Day,0.517,0.488,5,-8.558,0,0.0812,0.2,0.0,0.145,0.26,102.65,216624,4,44,53,0
5186,2003,Dierks Bentley,Wish It Would Break,0.45299999999999996,0.5670000000000001,7,-7.487,1,0.0296,0.0291,3.5600000000000005e-05,0.129,0.198,175.93200000000002,216440,4,32,73,0
5188,2011,A-Mei Chang,我最親愛的,0.47600000000000003,0.484,4,-6.77,1,0.0279,0.5429999999999999,0.0,0.11,0.20800000000000002,70.97,284040,4,46,62,0
5189,2000,Yulara,Lights Of Ayodhya,0.664,0.79,5,-7.622999999999999,1,0.0357,0.1,0.125,0.23199999999999998,0.322,102.995,267640,4,21,23,0
5190,2010,Steven Halpern,1st Chakra: C,0.24,0.0209,0,-25.984,1,0.0494,0.981,0.9590000000000001,0.10300000000000001,0.0294,69.50399999999999,177987,1,33,56,0
5191,2002,Cam’ron,Oh Boy - Album Version (Edited),0.7759999999999999,0.777,6,-5.539,1,0.092,0.0288,0.0,0.23800000000000002,0.8809999999999999,83.069,207467,4,30,65,0
5192,2011,Beastie Boys,Make Some Noise,0.7120000000000001,0.887,2,-5.0489999999999995,1,0.14400000000000002,0.0192,1.11e-05,0.0597,0.63,98.036,210360,4,54,71,0
5193,2001,Old Crow Medicine Show,Tear It Down,0.622,0.434,2,-16.122,1,0.0515,0.8029999999999999,9.070000000000001e-05,0.313,0.807,128.47,174573,4,25,58,0
5194,2003,Dave Attell,Homophobic,0.499,0.74,3,-11.850999999999999,1,0.951,0.7909999999999999,0.0,0.9590000000000001,0.49700000000000005,82.911,83573,4,24,38,0
5195,2013,Passion,Revelation Song - Live,0.21100000000000002,0.5579999999999999,7,-6.056,1,0.0343,0.0448,2.75e-05,0.35100000000000003,0.0871,127.18700000000001,508800,4,48,67,0
5196,2004,D12,Loyalty,0.679,0.8590000000000001,6,-5.48,0,0.342,0.0374,0.0,0.131,0.7909999999999999,177.28599999999997,354827,4,43,67,0
5197,2009,DJ Okawari,Luv Letter,0.55,0.507,10,-7.568,0,0.0295,0.708,0.423,0.11599999999999999,0.262,95.00200000000001,271413,4,46,50,0
5198,2015,Morissette Amon,Akin Ka Na Lang - Himig Handog Pop Lovesongs 2014 Version,0.507,0.537,7,-6.689,1,0.0275,0.151,8.41e-06,0.15,0.161,129.899,258877,4,58,55,0
5199,2003,Various Artists,The Black Gate Opens,0.142,0.213,4,-19.131,0,0.0372,0.605,0.9009999999999999,0.125,0.039,147.864,241640,4,40,8,0
5200,2001,George Lopez,Introduction,0.405,0.843,9,-11.069,1,0.92,0.836,1.14e-06,0.976,0.33299999999999996,56.387,117560,4,18,46,0
5201,2009,Ray LaMontagne,Winter Birds,0.484,0.047,5,-14.720999999999998,1,0.0386,0.8740000000000001,0.00157,0.124,0.218,143.378,378680,4,31,69,0
5202,2012,Aesop Rock,Racing Stripes,0.736,0.846,1,-8.603,0,0.364,0.23399999999999999,5.7999999999999994e-05,0.204,0.737,104.986,203467,4,32,59,0
5203,2002,Donell Jones,"Where You Are, Pt. 2 (Is Where I Wanna Be)",0.57,0.317,0,-11.572000000000001,0,0.0456,0.568,0.0,0.23,0.40700000000000003,126.05,229773,4,38,63,0
5204,2005,Arthur Conley,Sweet Soul Music,0.59,0.659,5,-9.669,1,0.0697,0.10400000000000001,6.56e-06,0.35600000000000004,0.965,80.20100000000001,141067,4,57,47,0
5205,2007,Yves Larock,Rise Up - Radio Edit,0.674,0.855,2,-4.276,1,0.163,0.000312,3.2e-05,0.32299999999999995,0.772,128.095,172173,4,42,47,0
5206,2016,ARME,Ode 2 Bae,0.85,0.7759999999999999,0,-5.145,0,0.172,0.0108,0.000276,0.142,0.807,129.988,243692,4,48,50,0
5207,2010,Sting,I Burn For You,0.5329999999999999,0.368,2,-15.349,1,0.0316,0.14400000000000002,0.0167,0.0715,0.33899999999999997,136.001,243653,3,43,72,0
5208,2012,Thomas Rhett,Beer With Jesus,0.461,0.392,8,-7.955,1,0.0286,0.11199999999999999,0.0,0.111,0.29100000000000004,78.116,253253,4,35,78,0
5209,2016,Killswitch Engage,Just Let Go,0.462,0.986,0,-2.8289999999999997,1,0.133,0.000207,0.0014,0.16399999999999998,0.047,93.98100000000001,183707,3,45,67,0
5210,2010,James Otto,Sun Comes 'Round Again,0.597,0.523,9,-6.3660000000000005,1,0.0372,0.272,4.1e-05,0.233,0.649,169.547,261667,4,30,47,0
5211,2013,Juicy J,Smokin' Rollin',0.81,0.574,7,-8.763,1,0.22899999999999998,0.0133,7.5e-05,0.25,0.29,136.0,156507,4,41,80,0
5212,2007,Mack 10,Nothin' But The Cavi Hit,0.852,0.741,1,-5.435,0,0.135,0.0247,0.00106,0.0974,0.534,97.89399999999999,241360,4,50,57,0
5213,2009,Say Anything,Ahhh... Men,0.445,0.506,11,-7.574,1,0.0567,0.121,0.0,0.0752,0.7,135.475,244947,3,29,56,0
5214,2017,Brett Eldredge,Haven't Met You,0.5760000000000001,0.662,6,-7.843,1,0.0314,0.106,1.7899999999999998e-05,0.201,0.522,86.975,260067,4,50,70,0
5215,2007,Matt White,Best Days,0.614,0.85,11,-3.955,1,0.0375,0.0262,0.0,0.27399999999999997,0.691,126.906,180920,4,36,40,0
5216,2003,Michael Bublé,Fever,0.6,0.402,0,-7.306,0,0.0603,0.302,2.3899999999999998e-05,0.105,0.311,128.358,231627,4,49,86,0
5217,2002,In Flames,Free Fall,0.522,0.9590000000000001,5,-5.172999999999999,0,0.0508,1.25e-05,0.784,0.124,0.33,114.868,238293,4,45,67,0
