,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,main_genre
189,1961,Ray Peterson,Missing You,0.53,0.212,9,-13.661,1,0.0358,0.886,0.0,0.109,0.376,90.352,168879,4,17,39,
190,1961,Brenda Lee,Dum Dum,0.698,0.426,1,-12.414,1,0.348,0.788,0.0,0.298,0.659,125.996,146173,4,13,67,rock
191,1961,Eddie Hodges,Im Gonna Knock on Your Door,0.767,0.87,2,-6.756,1,0.034,0.814,0.0037,0.0641,0.991,126.293,126267,4,26,28,
192,1961,Brenda Lee,You Can Depend on Me,0.563,0.153,11,-13.87,1,0.0272,0.857,0.00193,0.085,0.335,92.487,214520,3,24,67,rock
193,1961,Chubby Checker,Lets Twist Again,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,137360,4,59,54,blues
194,1961,The Dave Brubeck Quartet,Take Five,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133,5,65,60,
195,1961,Elvis Presley,Are You Lonesome Tonight?,0.355,0.0922,7,-17.747,1,0.0515,0.918,0.000702,0.106,0.191,65.952,187027,3,58,79,swing
196,1961,Don Gibson,Sea of Heartbreak,0.59,0.586,7,-9.158,1,0.0344,0.422,4.46e-05,0.337,0.729,91.17,155040,4,51,46,0
197,1961,The Four Preps,More Money for You and Me,0.544,0.163,2,-20.184,1,0.27,0.796,0.0,0.973,0.447,116.515,388467,4,9,33,
198,1961,Bobby Darin,You Must Have Been a Beautiful Baby,0.707,0.549,7,-15.712,1,0.0356,0.763,5.88e-05,0.121,0.974,134.563,129707,4,27,61,0
199,1961,The Drifters,Please Stay,0.722,0.469,10,-7.789,1,0.0272,0.295,0.0,0.202,0.719,113.026,135480,4,27,62,
200,1962,Acker Bilk,Stranger on the Shore,0.313,0.329,3,-12.47,1,0.0334,0.825,0.888,0.0803,0.227,71.278,201456,4,42,45,
201,1962,Ray Charles,I Cant Stop Loving You,0.312,0.332,5,-12.759,1,0.0337,0.677,0.0,0.379,0.399,78.824,253600,3,29,68,rock
202,1962,Dee Dee Sharp,Mashed Potato Time,0.674,0.473,2,-7.193,1,0.0362,0.0705,4.79e-05,0.0593,0.847,125.046,150867,4,40,35,
203,1962,Bobby Vinton,Roses Are Red (My Love),0.515,0.218,5,-10.071,1,0.0287,0.828,0.0,0.302,0.534,102.997,158933,4,53,58,rock
204,1962,David Rose,The Stripper,0.483,0.46,5,-10.055,1,0.0282,0.658,0.924,0.147,0.564,94.185,116733,4,33,28,
205,1962,Shelley Fabares,Johnny Angel,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,139320,4,34,29,
206,1962,Little Eva,The Loco-Motion,0.636,0.893,3,-6.311,1,0.047,0.674,0.00143,0.176,0.887,129.664,148627,4,43,47,
207,1962,The Sensations,Let Me In,0.481,0.952,10,-3.16,1,0.114,0.751,2.02e-05,0.1,0.498,131.631,187413,4,18,23,
208,1962,Chubby Checker,The Twist,0.533,0.638,4,-7.13,1,0.0341,0.202,0.0,0.0729,0.937,156.663,153760,4,58,54,blues
209,1962,The Shirelles,Soldier Boy,0.569,0.198,10,-15.481,1,0.0265,0.754,0.0002,0.331,0.622,97.595,162013,4,38,55,
210,1962,Bruce Channel,Hey! Baby,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,143627,4,57,45,
211,1962,Dion,The Wanderer,0.605,0.544,2,-11.37,1,0.0682,0.823,0.00579,0.338,0.797,115.779,163627,4,64,77,
212,1962,Gene Chandler,Duke of Earl,0.584,0.281,5,-11.091,1,0.0318,0.832,0.0,0.298,0.473,104.872,147841,4,53,44,rock
213,1962,Freddy Cannon,Palisades Park,0.283,0.831,1,-6.151,1,0.0612,0.347,0.0,0.11,0.874,82.128,113213,4,35,33,
214,1962,Neil Sedaka,Breaking Up Is Hard to Do,0.743,0.799,8,-5.466,0,0.0375,0.699,0.0,0.0635,0.965,116.112,139200,4,48,57,0
215,1962,Claude King,Wolverton Mountain,0.629,0.335,9,-15.039,1,0.0499,0.806,1.21e-06,0.217,0.834,157.193,177573,4,38,35,
217,1962,Johnny Tillotson,It Keeps Right On a-Hurtin,0.406,0.362,9,-9.507,1,0.0308,0.542,0.0,0.194,0.393,100.151,167667,4,10,48,0
218,1962,Mary Wells,The One Who Really Loves You,0.771,0.404,7,-13.531,1,0.0305,0.727,0.0,0.235,0.901,115.64,147467,4,44,57,rock
219,1962,Elvis Presley,Good Luck Charm,0.635,0.352,11,-17.228,0,0.0426,0.803,0.00499,0.576,0.87,120.862,144627,4,53,79,swing
220,1962,Kenny Ball,Midnight in Moscow,0.53,0.402,5,-14.117,0,0.0338,0.681,0.964,0.283,0.915,166.266,180013,4,36,35,
221,1962,Tommy Roe,Sheila,0.374,0.494,4,-12.479,1,0.0754,0.166,0.000542,0.0919,0.695,136.796,125960,4,24,43,swing
222,1962,Sam Cooke,Twistin the Night Away,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,159853,4,59,70,jazz
223,1962,The Orlons,The Wah-Watusi,0.764,0.675,4,-6.084,0,0.0404,0.144,0.000493,0.0759,0.875,134.086,150240,4,32,29,
224,1962,Joey Dee and the Starliters,Peppermint Twist,0.473,0.767,0,-9.68,1,0.194,0.239,0.0,0.166,0.949,202.513,115573,4,21,33,
225,1962,Brenda Lee,Break It to Me Gently,0.539,0.26,0,-10.414,0,0.0268,0.588,0.0,0.134,0.492,92.032,164000,3,44,67,rock
226,1962,The Marvelettes,Playboy,0.869,0.686,0,-5.526,1,0.0587,0.384,0.0,0.0669,0.937,123.808,164840,4,48,58,
227,1962,Nat King Cole,Ramblin Rose,0.431,0.379,9,-8.615,1,0.0267,0.794,0.0,0.303,0.31,97.061,167853,4,41,72,soul
228,1962,Brian Hyland,Sealed with a Kiss,0.474,0.281,5,-11.437,0,0.0282,0.79,0.0,0.128,0.582,91.848,161133,4,44,47,
229,1962,Jay and the Americans,She Cried,0.418,0.368,10,-10.726,0,0.0271,0.747,0.00115,0.124,0.552,99.952,157453,4,27,55,rock
230,1962,Connie Francis,Dont Break the Heart That Loves You,0.334,0.437,8,-6.578,1,0.0338,0.862,0.0,0.324,0.149,73.435,182813,4,31,55,rock
231,1962,Gary U.S. Bonds,Dear Lady Twist,0.537,0.885,9,-7.156,0,0.245,0.622,0.0,0.755,0.951,138.95,152533,4,11,32,rock
232,1962,Sue Thompson,Norman,0.713,0.523,9,-9.446,1,0.0323,0.817,1.18e-06,0.104,0.965,127.254,141027,4,22,34,
233,1962,Ketty Lester,Love Letters,0.584,0.298,7,-14.282,0,0.0316,0.711,0.0498,0.174,0.341,124.834,163187,3,23,28,
234,1962,Claudine Clark,Party Lights,0.645,0.6,0,-7.948,1,0.238,0.0661,0.0,0.101,0.701,135.593,143133,4,25,15,
235,1962,The Highwaymen,Cotton Fields,0.48,0.237,0,-18.666,1,0.375,0.86,0.128,0.945,0.469,103.182,289228,4,3,55,
236,1962,Bent Fabric,Alley Cat,0.693,0.173,0,-14.113,1,0.0296,0.652,0.195,0.129,0.406,107.404,153173,4,20,33,
237,1962,The Isley Brothers,Twist and Shout,0.774,0.811,5,-6.526,1,0.0355,0.65,0.0,0.0736,0.963,123.351,155400,4,52,66,
238,1962,Richard Chamberlain,Theme from Dr. Kildare (Three Stars Will Shine Tonight),0.271,0.175,9,-14.515,1,0.0348,0.905,0.0,0.251,0.19,110.915,162960,1,10,14,
239,1962,Ace Cannon,Tuff,0.591,0.219,10,-12.573,1,0.0661,0.366,0.864,0.0845,0.828,233.429,138173,3,12,23,
240,1962,Clyde McPhatter,Lover Please,0.558,0.771,5,-5.346,0,0.303,0.727,0.0,0.12,0.947,82.287,116240,4,31,47,
241,1962,Barbara George,I Know (You Dont Love Me No More),0.847,0.415,5,-10.678,1,0.0526,0.206,0.0205,0.0686,0.807,123.214,144933,4,22,15,
242,1962,Ricky Nelson,Young World,0.532,0.607,0,-6.878,1,0.0304,0.37,6.56e-05,0.136,0.718,117.214,146787,4,24,56,jazz
243,1962,The Shirelles,Baby Its You,0.646,0.336,7,-13.976,0,0.0287,0.674,7.91e-05,0.229,0.728,113.526,161440,4,48,55,
244,1962,Pat Boone,Speedy Gonzales,0.616,0.617,9,-11.479,1,0.0405,0.117,0.000128,0.15,0.907,146.902,156773,4,40,45,0
245,1962,Burl Ives,A Little Bitty Tear,0.617,0.207,0,-15.3,1,0.0485,0.892,0.387,0.117,0.843,71.734,125400,4,21,64,rock
246,1962,The Everly Brothers,Crying in the Rain,0.61,0.378,2,-9.381,1,0.0279,0.622,0.0,0.144,0.48,97.166,120307,4,51,61,
247,1962,Emilio Pericoli,Al di là,0.32,0.301,11,-12.301,1,0.0293,0.682,0.0,0.123,0.217,84.918,197137,4,32,24,
248,1962,Ernie Maresca,Shout! Shout! (Knock Yourself Out),0.654,0.721,8,-8.476,1,0.139,0.273,0.0,0.344,0.967,94.851,130093,4,31,19,
249,1962,Don and Juan,Whats Your Name,0.55,0.38,5,-7.963,1,0.0257,0.845,0.0,0.0791,0.795,99.789,135427,3,37,25,
250,1962,The Corsairs,Smoky Places,0.478,0.69,3,-10.387,1,0.0718,0.459,5.37e-05,0.164,0.748,125.351,187228,4,3,4,
251,1962,Sam Cooke,Having a Party,0.549,0.553,7,-7.482,0,0.048,0.848,0.0,0.15,0.72,123.371,154267,4,45,70,jazz
252,1962,Booker T. & the M.G.s,Green Onions,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,176333,4,64,58,
253,1962,Ray Charles,You Dont Know Me,0.327,0.427,3,-8.952,1,0.0387,0.744,0.0,0.141,0.283,186.717,234013,3,42,68,rock
254,1962,The Four Seasons,Sherry,0.703,0.478,7,-8.062,1,0.0441,0.626,0.0,0.113,0.734,117.562,152160,4,59,64,
255,1962,Joanie Sommers,Johnny Get Angry,0.628,0.27,1,-14.47,1,0.0359,0.78,0.0,0.325,0.548,126.676,156560,4,28,24,
256,1962,Elvis Presley,Cant Help Falling in Love,0.428,0.244,2,-15.447,1,0.0269,0.953,0.000144,0.102,0.39,100.495,179773,3,76,79,swing
257,1962,Joey Dee and the Starliters,Shout,0.454,0.666,5,-16.023,1,0.103,0.332,3.48e-05,0.443,0.721,168.71,147387,4,16,33,
258,1962,"Dave ""Baby"" Cortez",Rinky Dink,0.76,0.569,0,-9.586,1,0.0457,0.0602,0.882,0.0292,0.68,112.438,169000,4,19,27,
259,1962,Henry Mancini,Moon River,0.39,0.0235,5,-19.695,1,0.0345,0.937,0.00128,0.099,0.155,133.403,125585,5,53,55,rock
260,1962,Ray Stevens,Ahab the Arab,0.639,0.59,7,-9.55,1,0.256,0.476,2.44e-05,0.461,0.798,174.416,262333,4,29,41,rock
261,1962,Bobby Darin,Things,0.562,0.558,4,-3.572,1,0.0453,0.858,0.0,0.107,0.839,174.704,151413,4,33,61,0
262,1962,Gene Pitney,(The Man Who Shot) Liberty Valance,0.597,0.561,1,-9.757,0,0.0532,0.793,0.0,0.168,0.842,88.381,178760,4,39,46,0
263,1962,The Duprees,You Belong to Me,0.328,0.347,10,-7.664,1,0.0289,0.942,1.81e-06,0.126,0.269,110.818,162440,3,10,34,
264,1962,Roy Orbison,Dream Baby (How Long Must I Dream),0.436,0.525,5,-9.248,1,0.0321,0.541,2.82e-05,0.11,0.877,153.618,153800,4,43,68,swing
265,1962,Joe Henderson,Snap Your Fingers,0.685,0.247,5,-14.434,1,0.126,0.652,2.1e-05,0.101,0.614,107.377,177707,4,11,46,rock
266,1962,Dion,Lovers Who Wander,0.313,0.594,0,-11.743,1,0.0607,0.727,1.52e-06,0.207,0.698,146.624,141547,4,40,77,
267,1962,Chris Montez,Lets Dance,0.751,0.83,1,-6.215,1,0.0951,0.212,7.94e-06,0.0584,0.935,76.489,149627,4,46,45,soul
268,1962,Johnny Crawford,Cindys Birthday,0.61,0.316,7,-12.6,1,0.0335,0.755,0.000218,0.121,0.708,110.0,128453,4,21,23,
269,1962,Mary Wells,You Beat Me to the Punch,0.84,0.452,11,-12.507,0,0.0529,0.736,1.57e-06,0.126,0.963,114.249,163600,4,43,57,rock
270,1962,Barbara Lynn,Youll Lose a Good Thing,0.591,0.324,2,-13.218,0,0.0302,0.606,0.000144,0.172,0.617,104.15,159867,3,48,40,
271,1962,The Crystals,Uptown,0.659,0.717,0,-7.833,1,0.03,0.402,0.000706,0.174,0.785,112.592,141227,4,24,53,
272,1962,Brenda Lee,Everybody Loves Me But You,0.665,0.101,7,-15.098,1,0.0379,0.848,1.88e-06,0.382,0.529,107.042,150333,3,21,67,rock
273,1962,Dickey Lee,Patches,0.676,0.293,8,-9.49,1,0.0276,0.619,0.0,0.123,0.257,106.132,188360,3,17,24,
274,1962,Jimmy Clanton,Venus in Blue Jeans,0.474,0.796,1,-3.238,1,0.0368,0.0909,4.28e-05,0.236,0.682,111.532,146293,4,18,27,rock
275,1962,Paul Anka,Love Me Warm and Tender,0.633,0.611,4,-8.583,0,0.0451,0.495,0.0,0.41,0.796,110.409,139333,4,32,63,swing
277,1962,Patsy Cline,Shes Got You,0.388,0.143,5,-17.545,1,0.0416,0.947,0.000865,0.1,0.578,182.665,181800,3,50,59,0
278,1962,Larry Finnegan,Dear One,0.367,0.896,4,-10.893,1,0.0537,0.394,0.0,0.129,0.748,180.644,183562,4,29,18,
279,1962,James Darren,Her Royal Majesty,0.359,0.591,5,-8.668,1,0.0561,0.637,0.0,0.281,0.91,183.318,132667,4,10,29,
280,1962,Walter Brennan,Old Rivers,0.583,0.43,9,-11.705,1,0.0768,0.842,0.0,0.145,0.678,118.953,166120,4,20,17,
281,1962,Burl Ives,Funny Way of Laughin,0.49,0.169,4,-19.454,1,0.0385,0.971,1.79e-06,0.204,0.568,147.005,161226,4,3,64,rock
282,1962,Billy Vaughn,A Swingin Safari,0.552,0.563,3,-6.708,1,0.0349,0.57,0.945,0.0994,0.774,75.435,135453,4,12,47,
283,1962,Dick and Dee Dee,Tell Me,0.44,0.408,7,-9.774,1,0.0271,0.729,2.48e-06,0.0881,0.479,102.095,135907,3,10,17,
285,1962,Dion,Little Diane,0.334,0.608,11,-9.827,0,0.0715,0.523,0.0,0.227,0.381,136.302,163320,4,26,77,
286,1962,Billy Joe and the Checkmates,Percolator (Twist),0.717,0.549,6,-12.272,1,0.252,0.719,0.474,0.0746,0.695,148.628,135987,4,7,5,
287,1962,Gary U.S. Bonds,"Twist, Twist, Señora",0.634,0.829,10,-7.678,1,0.0496,0.658,0.012,0.87,0.851,93.48,157893,4,8,32,rock
288,1962,Jimmy Soul,Twistin Matilda,0.492,0.816,7,-8.273,1,0.155,0.714,0.0,0.105,0.81,141.212,177293,4,13,33,
289,1962,Dee Dee Sharp,Gravy (For My Mashed Potatoes),0.722,0.85,2,-4.364,1,0.0298,0.682,0.0,0.304,0.973,130.738,124600,4,34,35,
290,1962,Jimmy Smith,Walk on the Wild Side,0.483,0.43,5,-13.042,1,0.0346,0.476,0.107,0.104,0.514,111.795,356973,3,29,48,
291,1962,King Curtis,Soul Twist,0.495,0.595,9,-9.901,1,0.0371,0.368,0.908,0.266,0.669,142.016,163800,4,13,41,
292,1962,Bobby Rydell,Ill Never Dance Again,0.595,0.468,0,-5.49,1,0.0269,0.735,0.0,0.385,0.547,104.909,149360,4,34,45,rock
293,1962,The Ikettes,Im Blue (The Gong-Gong Song),0.666,0.385,8,-8.166,0,0.0323,0.657,0.055,0.0734,0.904,111.003,153373,4,35,29,
294,1962,The Kingston Trio,Where Have All the Flowers Gone?,0.605,0.125,10,-20.93,1,0.034,0.913,4.37e-06,0.205,0.623,130.907,184293,4,37,41,
295,1962,Eddie Hodges,"(Girls, Girls, Girls) Made to Love",0.61,0.377,9,-9.805,1,0.0935,0.414,0.0,0.0734,0.519,178.06,150667,4,13,28,
296,1962,Gene Pitney,Town Without Pity,0.499,0.535,7,-6.43,1,0.0292,0.618,7.55e-05,0.065,0.65,120.364,174147,3,39,46,0
297,1962,"Peter, Paul and Mary",If I Had a Hammer,0.628,0.423,9,-11.231,1,0.0365,0.326,0.0,0.16,0.353,100.082,121053,4,47,55,rock
299,1962,The Beach Boys,Surfin Safari,0.542,0.785,9,-5.251,1,0.0439,0.795,2.3e-05,0.102,0.967,158.37,126640,4,47,74,
300,1963,The Beach Boys,Surfin U.S.A.,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4,68,74,
301,1963,Skeeter Davis,The End of the World,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573,3,57,48,0
302,1963,The Cascades,Rhythm of the Rain,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,146360,4,58,49,
303,1963,The Chiffons,Hes So Fine,0.558,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,112520,4,48,49,
304,1963,Bobby Vinton,Blue Velvet,0.376,0.246,10,-9.803,1,0.0286,0.862,0.0,0.155,0.282,80.167,168093,1,62,58,rock
305,1963,Paul & Paula,Hey Paula,0.45,0.405,7,-8.062,1,0.0267,0.401,3.18e-06,0.0605,0.322,73.222,152453,4,41,33,
307,1963,Andy Williams,Cant Get Used to Losing You,0.413,0.164,0,-14.579,1,0.0378,0.914,1.4e-05,0.0883,0.845,183.178,142000,4,36,70,jazz
308,1963,The Angels,My Boyfriends Back,0.679,0.871,3,-6.041,1,0.159,0.691,0.0,0.0883,0.964,135.111,136800,4,48,52,
309,1963,Kyu Sakamoto,Sukiyaki,0.415,0.359,7,-11.094,1,0.0334,0.707,6.53e-05,0.319,0.404,146.029,189520,4,47,39,
310,1963,The Tymes,So Much in Love,0.538,0.484,4,-10.308,1,0.0365,0.819,2.71e-05,0.414,0.419,75.656,140467,4,38,34,
311,1963,"Peter, Paul & Mary","Puff, the Magic Dragon",0.581,0.143,9,-16.273,1,0.0401,0.65,0.0,0.104,0.469,144.605,208560,4,53,55,
312,1963,"Peter, Paul & Mary",Blowin in the Wind,0.381,0.0848,5,-17.77,1,0.032,0.834,0.0,0.112,0.557,155.036,177360,4,44,55,
313,1963,The Surfaris,Wipe Out,0.352,0.613,0,-13.642,1,0.0398,0.38,0.776,0.429,0.52,152.437,157760,4,42,41,
314,1963,Al Martino,I Love You Because,0.29,0.2,8,-12.748,1,0.0275,0.894,0.000569,0.221,0.233,88.654,163400,4,23,46,jazz
315,1963,The Rebels,Wild Weekend,0.568,0.81,2,-5.658,1,0.0581,0.609,0.554,0.117,0.642,124.953,138627,4,16,34,
316,1963,Bobby Darin,Youre the Reason Im Living,0.347,0.227,2,-12.361,1,0.0283,0.76,0.0,0.239,0.337,71.817,148933,4,11,61,0
317,1963,The Four Seasons,Walk Like a Man,0.681,0.64,3,-10.364,1,0.0346,0.605,0.0,0.0641,0.966,117.884,137933,4,57,64,
318,1963,Inez & Charlie Foxx,Mockingbird,0.867,0.467,6,-7.627,1,0.0382,0.133,0.0,0.107,0.799,118.075,158040,4,28,18,
319,1963,Little Peggy March,I Will Follow Him,0.638,0.44,0,-10.892,1,0.0348,0.722,0.0,0.515,0.904,125.495,148160,4,47,36,
320,1963,The Chantays,Pipeline,0.447,0.438,9,-16.43,0,0.0382,0.785,0.868,0.133,0.697,152.129,139253,4,37,32,
321,1963,Jan & Dean,Surf City,0.469,0.647,8,-13.913,1,0.0315,0.595,1.65e-06,0.339,0.942,147.878,163027,4,45,43,
322,1963,Lesley Gore,Its My Party,0.692,0.494,9,-11.662,1,0.0635,0.346,0.0,0.0446,0.961,128.487,140000,4,53,53,rock
323,1963,Eydie Gormé,Blame It on the Bossa Nova,0.658,0.394,1,-15.838,1,0.0422,0.529,0.0,0.197,0.968,79.707,154118,4,21,55,
324,1963,The Dovells,You Cant Sit Down,0.538,0.897,5,-5.586,1,0.118,0.155,0.0,0.352,0.968,81.823,139373,4,19,28,
325,1963,Martha & the Vandellas,Heat Wave,0.624,0.61,0,-9.186,0,0.0543,0.459,0.00435,0.271,0.759,82.65,163053,4,61,61,
326,1963,Randy & the Rainbows,Denise,0.547,0.678,5,-9.841,0,0.0416,0.432,0.0,0.114,0.895,125.883,118413,4,41,30,
327,1963,The Rooftop Singers,Walk Right In,0.681,0.66,3,-10.426,1,0.0319,0.791,0.0364,0.0669,0.965,130.019,157267,4,40,28,
328,1963,Jimmy Soul,If You Wanna Be Happy,0.673,0.866,10,-8.34,1,0.0391,0.695,0.000231,0.328,0.839,93.224,143000,4,46,33,
329,1963,Trini Lopez,If I Had a Hammer,0.468,0.933,11,-8.937,0,0.0852,0.623,0.0,0.952,0.867,85.505,179400,4,47,55,
330,1963,The Essex,Easier Said Than Done,0.799,0.523,4,-6.8,1,0.0607,0.4,0.0,0.253,0.852,138.459,122019,4,1,32,
331,1963,Dion,Ruby Baby,0.646,0.653,4,-10.301,1,0.126,0.771,0.0,0.155,0.602,121.509,156867,4,42,77,
332,1963,Ruby & the Romantics,Our Day Will Come,0.533,0.625,8,-7.592,1,0.0446,0.679,0.00044,0.109,0.726,92.645,154707,4,37,26,
333,1963,Barbara Lewis,Hello Stranger,0.458,0.164,0,-23.883,1,0.0305,0.743,0.0,0.125,0.82,103.289,166960,4,48,42,
334,1963,The Ronettes,Be My Baby,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,160907,4,70,63,
335,1963,The Orlons,South Street,0.547,0.717,5,-5.235,1,0.179,0.129,0.0,0.167,0.842,186.275,132453,4,15,29,
336,1963,Henry Mancini,Days of Wine and Roses,0.246,0.171,7,-14.435,0,0.0298,0.852,0.0,0.195,0.205,81.235,126549,4,22,55,rock
337,1963,Major Lance,The Monkey Time,0.799,0.689,5,-8.127,1,0.0443,0.565,0.0,0.146,0.948,123.169,166600,4,29,50,
338,1963,The Four Seasons,Candy Girl,0.644,0.52,5,-8.163,1,0.036,0.719,0.0,0.644,0.715,126.204,157800,4,38,64,
339,1963,Jimmy Gilmer and the Fireballs,Sugar Shack,0.792,0.804,7,-7.484,1,0.0659,0.225,5.01e-06,0.065,0.879,132.852,123693,4,43,30,
340,1963,Bill Anderson,Still,0.551,0.146,8,-18.9,1,0.0488,0.638,0.0111,0.203,0.297,94.497,166973,4,35,39,
341,1963,Bobby Vinton,Blue on Blue,0.607,0.303,10,-10.065,1,0.0244,0.817,0.0,0.183,0.555,97.383,144533,4,39,58,rock
342,1963,Garnet Mimms & the Enchanters,Cry Baby,0.48,0.405,10,-10.528,1,0.0372,0.497,0.0,0.196,0.668,152.646,206227,3,32,26,
343,1963,Lou Christie,Two Faces Have I,0.649,0.584,5,-8.086,1,0.0349,0.72,9.42e-06,0.0996,0.963,139.266,165067,4,30,35,rock
344,1963,Ray Charles,Busted,0.655,0.359,3,-13.522,1,0.0328,0.849,0.0,0.0763,0.829,64.101,128573,4,24,68,rock
345,1963,The Crystals,Da Doo Ron Ron,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.144,0.613,148.835,139598,4,55,53,
346,1963,The Shirelles,Foolish Little Girl,0.757,0.49,7,-12.01,0,0.0352,0.552,0.0,0.324,0.901,111.063,137413,4,35,55,
347,1963,Lonnie Mack,Memphis,0.521,0.774,7,-8.416,1,0.0264,0.136,0.146,0.0739,0.971,100.954,152004,4,20,34,
348,1963,Roy Orbison,In Dreams,0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,169160,4,55,68,swing
349,1963,Kai Winding,More,0.435,0.554,4,-12.065,0,0.0308,0.00711,0.914,0.161,0.754,134.115,122373,4,24,30,
350,1963,Skeeter Davis,I Cant Stay Mad at You,0.552,0.666,1,-8.507,1,0.0309,0.657,3.19e-06,0.132,0.914,120.292,126600,4,23,48,0
351,1963,Brenda Lee,Losing You,0.384,0.303,4,-9.288,1,0.027,0.516,0.0,0.185,0.269,110.75,154173,3,31,67,rock
352,1963,Roy Orbison,Mean Woman Blues,0.303,0.793,9,-6.117,1,0.114,0.0769,1.95e-05,0.0468,0.732,165.61,145507,4,37,68,swing
353,1963,Bill Pursell,Our Winter Love,0.452,0.101,1,-18.548,1,0.0295,0.768,0.933,0.122,0.22,76.402,142693,4,15,11,
354,1963,Tony Bennett,I Wanna Be Around,0.498,0.266,10,-13.425,1,0.0348,0.768,0.0,0.0828,0.376,69.601,131227,4,34,70,swing
355,1963,The Miracles,Youve Really Got a Hold on Me,0.64,0.381,9,-13.265,0,0.03,0.131,0.0,0.17,0.677,118.229,192133,3,51,61,
356,1963,The Jaynetts,Sally Go Round the Roses,0.694,0.453,2,-12.583,1,0.0327,0.234,0.546,0.0703,0.457,146.6,195400,4,33,21,
357,1963,Elvis Presley,(Youre the) Devil in Disguise,0.481,0.733,5,-7.633,1,0.165,0.575,1.18e-05,0.108,0.874,122.909,140427,4,59,79,swing
358,1963,Nat King Cole,Those Lazy-Hazy-Crazy Days of Summer,0.416,0.726,6,-5.254,1,0.0573,0.687,0.0,0.27,0.895,182.219,145013,4,42,72,soul
359,1963,Jackie Wilson,Baby Workout,0.556,0.867,8,-2.346,1,0.0554,0.445,0.0,0.598,0.896,143.04,184653,4,34,62,jazz
360,1963,Marvin Gaye,Pride and Joy,0.669,0.593,3,-7.881,1,0.0629,0.438,0.0,0.151,0.852,121.132,125640,4,36,75,0
361,1963,Nino Tempo & April Stevens,Deep Purple,0.507,0.32,5,-12.472,1,0.0305,0.881,2.59e-05,0.153,0.575,130.565,160133,3,35,24,
362,1963,Ned Miller,From a Jack to a King,0.607,0.624,11,-2.983,1,0.0336,0.824,0.0,0.102,0.694,100.809,130000,4,29,28,
363,1963,The Drifters,Up on the Roof,0.584,0.489,8,-6.182,1,0.0277,0.755,0.0,0.133,0.777,121.891,155053,4,55,62,
364,1963,Johnny Mathis,What Will My Mary Say,0.313,0.399,0,-9.552,1,0.031,0.776,2.31e-06,0.157,0.367,107.404,189053,4,18,61,jazz
365,1963,Jan Bradley,Mama Didnt Lie,0.741,0.598,11,-5.136,1,0.0474,0.808,2.92e-06,0.122,0.92,124.47,124867,4,25,14,
366,1963,Bobby Vee,The Night Has a Thousand Eyes,0.54,0.521,0,-10.343,0,0.0339,0.522,0.0,0.0729,0.876,98.187,155760,4,42,53,
367,1963,The Cookies,Dont Say Nothin Bad (About My Baby),0.611,0.591,2,-7.138,1,0.0352,0.717,0.00888,0.478,0.91,124.115,165840,4,24,22,
368,1963,Johnny Cash,Ring of Fire,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,4,68,78,0
369,1963,Doris Troy,Just One Look,0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,151907,4,44,35,0
370,1963,Allan Sherman,"Hello Muddah, Hello Fadduh (A Letter from Camp)",0.591,0.337,9,-13.186,1,0.193,0.875,0.0,0.64,0.729,120.17,162075,4,23,30,
371,1963,Lesley Gore,Judys Turn to Cry,0.739,0.551,11,-12.415,0,0.0691,0.522,0.0,0.0726,0.962,129.081,131000,4,34,53,rock
372,1963,Rolf Harris,"Tie Me Kangaroo Down, Sport",0.712,0.451,9,-14.916,1,0.516,0.695,0.0,0.164,0.656,93.457,162533,4,25,29,blues
374,1963,The Village Stompers,Washington Square,0.801,0.301,4,-12.197,0,0.0464,0.565,0.14,0.214,0.769,119.916,162333,4,22,23,
375,1963,Dion,Donna the Prima Donna,0.358,0.654,6,-7.729,0,0.0373,0.606,1.02e-06,0.46,0.93,137.005,167573,4,39,77,
376,1963,Nat King Cole,"That Sunday, That Summer",0.249,0.46,1,-9.914,1,0.0406,0.755,0.0,0.395,0.462,82.495,190667,4,26,72,soul
